 2972.8  0.0004 
 2978.9  0.0004 
 3023.1  0.0015 
 3028.3  0.0015 
 3072.7  0.0069 
 3078.8  0.0067 
 3122.9  0.0205 
 3128.2  0.0213 
 3172.5  0.0437 
 3178.6  0.0445 
 3222.7  0.0659 
 3228.0  0.0693 
 3272.3  0.0895 
 3278.5  0.0890 
 3372.2  0.1195 
 3378.3  0.1215 
 3422.4  0.1311 
 3427.7  0.1329 
 3472.0  0.1396 
 3478.2  0.1424 
 3522.2  0.1485 
 3527.6  0.1506 
 3571.8  0.1552 
 3578.1  0.1550 
 3622.1  0.1598 
 3627.4  0.1585 
 3671.8  0.1640 
 3677.6  0.1637 
 3721.9  0.1618 
 3727.3  0.1606 
 3771.5  0.1451 
 3777.8  0.1440 
 3821.7  0.1130 
 3827.1  0.1106 
 3871.3  0.0593 
 3877.6  0.0575 
 3921.6  0.0235 
 3927.0  0.0228 
 3971.2  0.0059 
 3977.5  0.0054 
 4021.4  0.0011 
 4026.8  0.0010 
 4071.0  0.0003 
 4077.3  0.0003 
 4121.2  0.0003 
 4126.7  0.0003 
