3677.2  0.0037
3737.1  0.0035
3766.5  0.0034
3796.5  0.0037
3827.0  0.0067
3876.3  0.0317
3926.8  0.0889
3976.2  0.1545
4026.1  0.2395
4126.5  0.3313
4176.4  0.3581
4325.7  0.4056
4476.0  0.4308
4625.2  0.4487
4775.6  0.4544
4924.8  0.4627
5075.1  0.4693
5104.5  0.4706
5135.0  0.4694
5164.4  0.4673
5194.9  0.4640
5224.3  0.4588
5254.8  0.4415
5284.2  0.3971
5314.5  0.3078
5344.2  0.1922
5374.1  0.1018
5404.6  0.0534
5434.0  0.0300
5464.5  0.0180
5493.9  0.0110
5523.9  0.0066
5573.8  0.0031
