 7773.2  0.0001 
 7872.5  0.0003 
 7972.9  0.0014 
 8022.3  0.0031 
 8072.8  0.0069 
 8122.1  0.0134 
 8172.6  0.0235 
 8271.9  0.0495 
 8322.4  0.0620 
 8372.0  0.0717 
 8372.3  0.0729 
 8422.2  0.0795 
 8471.6  0.0843 
 8571.5  0.0895 
 8671.9  0.0904 
 8771.2  0.0867 
 8871.6  0.0791 
 8970.9  0.0704 
 9071.3  0.0626 
 9170.6  0.0560 
 9270.4  0.0460 
 9271.0  0.0508 
 9370.3  0.0448 
 9570.0  0.0339 
 9770.2  0.0239 
 9969.4  0.0146 
 9969.7  0.0140 
10169.6  0.0077 
10368.8  0.0031 
10569.1  0.0015 
10768.2  0.0007 
10967.9  0.0004 
