2978.9  0.0004
3028.3  0.0015
3078.8  0.0066
3128.2  0.0212
3178.6  0.0450
3228.0  0.0656
3278.5  0.0899
3378.3  0.1214
3427.7  0.1338
3478.2  0.1431
3527.6  0.1516
3578.1  0.1588
3627.4  0.1633
3677.6  0.1655
3727.3  0.1614
3777.8  0.1442
3827.1  0.1150
3877.6  0.0621
3927.0  0.0253
3977.5  0.0062
4026.8  0.0012
4077.3  0.0004
4126.7  0.0003
