6622.8  0.0007
6652.5  0.0011
6682.7  0.0020
6712.1  0.0040
6742.6  0.0096
6772.0  0.0206
6802.5  0.0449
6831.9  0.0807
6862.5  0.1371
6891.9  0.1977
6922.4  0.2675
6951.8  0.3250
6982.3  0.3762
7011.7  0.4124
7042.2  0.4396
7071.6  0.4569
7122.1  0.4739
7171.4  0.4820
7221.9  0.4813
7371.1  0.4524
7521.5  0.4296
7620.8  0.4069
7821.0  0.3607
7970.3  0.3419
8000.8  0.3396
8030.2  0.3377
8060.7  0.3343
8090.1  0.3302
8120.6  0.3206
8150.0  0.2952
8180.5  0.2351
8209.9  0.1585
8240.4  0.0850
8269.8  0.0432
8300.3  0.0213
8329.7  0.0110
8359.7  0.0065
