5404.6  0.0016
5434.6  0.0047
5464.0  0.0167
5494.5  0.0508
5523.9  0.1084
5554.4  0.1821
5583.8  0.2502
5614.3  0.3158
5643.7  0.3711
5674.2  0.4217
5703.6  0.4538
5734.1  0.4718
5794.0  0.4989
5854.0  0.5147
5913.9  0.5231
5973.5  0.5308
6073.1  0.5372
6172.9  0.5312
6272.8  0.5443
6372.6  0.5491
6472.5  0.5450
6532.4  0.5428
6592.3  0.5387
6622.8  0.5295
6652.2  0.5067
6682.7  0.4606
6712.1  0.3897
6742.6  0.2864
6772.0  0.1921
6802.5  0.1092
6831.9  0.0610
6862.5  0.0323
6922.4  0.0111
6981.7  0.0050
