 6622.8  0.0009 
 6652.5  0.0014 
 6682.7  0.0028 
 6712.1  0.0058 
 6742.6  0.0138 
 6772.0  0.0285 
 6802.5  0.0586 
 6831.9  0.0998 
 6862.5  0.1603 
 6891.9  0.2190 
 6922.4  0.2894 
 6951.8  0.3432 
 6982.3  0.3901 
 7011.7  0.4227 
 7042.2  0.4463 
 7071.6  0.4616 
 7122.1  0.4760 
 7171.4  0.4818 
 7221.9  0.4797 
 7371.1  0.4510 
 7521.5  0.4297 
 7620.8  0.4080 
 7821.0  0.3628 
 7970.3  0.3453 
 8000.8  0.3426 
 8030.2  0.3396 
 8060.7  0.3356 
 8090.1  0.3306 
 8120.6  0.3207 
 8150.0  0.2954 
 8180.5  0.2360 
 8209.9  0.1600 
 8240.4  0.0859 
 8269.8  0.0436 
 8300.3  0.0214 
 8329.7  0.0110 
 8359.7  0.0065 
