5434.6  0.0050
5464.0  0.0175
5494.5  0.0525
5523.9  0.1103
5554.4  0.1841
5583.8  0.2520
5614.3  0.3160
5643.7  0.3693
5674.2  0.4190
5703.6  0.4520
5734.1  0.4714
5763.5  0.4855
5794.0  0.4976
5854.0  0.5147
5913.9  0.5220
5973.8  0.5284
6073.1  0.5354
6172.9  0.5316
6272.8  0.5446
6372.6  0.5494
6472.5  0.5444
6532.4  0.5457
6592.3  0.5429
6622.8  0.5314
6652.2  0.5065
6682.7  0.4607
6712.1  0.3925
6712.4  0.3881
6742.6  0.2927
6772.0  0.1999
6802.5  0.1164
6831.9  0.0660
6862.5  0.0353
6922.4  0.0121
6981.7  0.0054
