6622.8  0.0007
6652.5  0.0010
6682.7  0.0018
6712.1  0.0038
6742.6  0.0089
6772.0  0.0194
6802.5  0.0424
6831.9  0.0774
6862.5  0.1320
6891.9  0.1929
6922.4  0.2609
6951.8  0.3203
6982.3  0.3715
7011.7  0.4094
7042.2  0.4367
7071.6  0.4555
7122.1  0.4740
7171.4  0.4827
7221.9  0.4811
7371.1  0.4534
7521.5  0.4292
7620.8  0.4068
7821.0  0.3622
7970.3  0.3436
8000.8  0.3412
8030.2  0.3383
8060.7  0.3347
8090.1  0.3300
8120.6  0.3194
8150.0  0.2928
8180.5  0.2305
8209.9  0.1538
8240.4  0.0818
8269.8  0.0414
8300.3  0.0204
8329.7  0.0106
8359.7  0.0062
