 3677.2  0.0038 
 3737.1  0.0036 
 3766.5  0.0039 
 3767.0  0.0035 
 3796.5  0.0058 
 3827.0  0.0133 
 3876.3  0.0460 
 3926.8  0.1050 
 3976.2  0.1681 
 4026.1  0.2482 
 4126.5  0.3314 
 4176.4  0.3564 
 4325.7  0.4016 
 4476.0  0.4276 
 4625.2  0.4478 
 4775.6  0.4562 
 4924.8  0.4644 
 5075.1  0.4724 
 5104.5  0.4735 
 5135.0  0.4722 
 5164.4  0.4691 
 5194.9  0.4648 
 5224.3  0.4583 
 5254.8  0.4379 
 5284.2  0.3903 
 5314.5  0.2970 
 5344.2  0.1854 
 5374.1  0.0987 
 5404.6  0.0518 
 5434.0  0.0291 
 5464.5  0.0172 
 5493.9  0.0103 
 5523.9  0.0062 
 5573.8  0.0029 
