7773.2  0.0001
7872.5  0.0002
7972.9  0.0010
8022.3  0.0022
8072.8  0.0051
8122.1  0.0106
8172.6  0.0199
8271.9  0.0470
8322.4  0.0607
8372.0  0.0710
8422.2  0.0778
8471.6  0.0823
8571.5  0.0894
8671.9  0.0915
8771.2  0.0861
8871.6  0.0762
8970.9  0.0672
9071.3  0.0590
9170.6  0.0514
9271.0  0.0440
9370.3  0.0382
9570.0  0.0313
9770.2  0.0209
9969.4  0.0120
10169.6  0.0066
10368.8  0.0029
10569.1  0.0012
10768.2  0.0006
10967.9  0.0003
