-20.0    2800.00     2.4755652e-17
-20.0    2810.00     2.4755652e-17
-20.0    2820.00     2.4755651e-17
-20.0    2830.00     2.4755651e-17
-20.0    2840.00     2.4755651e-17
-20.0    2850.00     2.4755651e-17
-20.0    2860.00     2.4755650e-17
-20.0    2870.00     2.4755650e-17
-20.0    2880.00     2.4755650e-17
-20.0    2890.00     2.4755649e-17
-20.0    2900.00     2.4755649e-17
-20.0    2910.00     2.4755649e-17
-20.0    2920.00     2.4755648e-17
-20.0    2930.00     2.4755648e-17
-20.0    2940.00     2.4798793e-17
-20.0    2950.00     2.4703031e-17
-20.0    2960.00     2.4607341e-17
-20.0    2970.00     2.4511855e-17
-20.0    2980.00     2.4416704e-17
-20.0    2990.00     2.4322021e-17
-20.0    3000.00     2.4227937e-17
-20.0    3010.00     2.4134585e-17
-20.0    3020.00     2.4042094e-17
-20.0    3030.00     2.3950597e-17
-20.0    3040.00     2.3860226e-17
-20.0    3050.00     2.3771113e-17
-20.0    3060.00     2.3683389e-17
-20.0    3070.00     2.3597186e-17
-20.0    3080.00     2.3512636e-17
-20.0    3090.00     2.3429870e-17
-20.0    3100.00     2.3349019e-17
-20.0    3110.00     2.3270217e-17
-20.0    3120.00     2.3193594e-17
-20.0    3130.00     2.3119282e-17
-20.0    3140.00     2.3047412e-17
-20.0    3150.00     2.2978117e-17
-20.0    3160.00     2.2911528e-17
-20.0    3170.00     2.2847777e-17
-20.0    3180.00     2.2786994e-17
-20.0    3190.00     2.2729314e-17
-20.0    3200.00     2.2674866e-17
-20.0    3210.00     2.2623783e-17
-20.0    3220.00     2.2576196e-17
-20.0    3230.00     2.2532236e-17
-20.0    3240.00     2.2492037e-17
-20.0    3250.00     2.2455728e-17
-20.0    3260.00     2.2423443e-17
-20.0    3270.00     2.2395312e-17
-20.0    3280.00     2.2371467e-17
-20.0    3290.00     2.2352041e-17
-20.0    3300.00     2.2337164e-17
-20.0    3310.00     2.2326967e-17
-20.0    3320.00     2.2321585e-17
-20.0    3330.00     2.2321148e-17
-20.0    3340.00     2.2325786e-17
-20.0    3350.00     2.2335632e-17
-20.0    3360.00     2.2350819e-17
-20.0    3370.00     2.2371477e-17
-20.0    3380.00     2.2397738e-17
-20.0    3390.00     2.2429734e-17
-20.0    3400.00     2.2467597e-17
-20.0    3410.00     2.2511458e-17
-20.0    3420.00     2.2561448e-17
-20.0    3430.00     2.2617700e-17
-20.0    3440.00     2.2680346e-17
-20.0    3450.00     2.2749516e-17
-20.0    3460.00     2.2825343e-17
-20.0    3470.00     2.2907958e-17
-20.0    3480.00     2.2997494e-17
-20.0    3490.00     2.3094081e-17
-20.0    3500.00     2.3197852e-17
-20.0    3510.00     2.3308937e-17
-20.0    3520.00     2.3427470e-17
-20.0    3530.00     2.3553581e-17
-20.0    3540.00     2.3687402e-17
-20.0    3550.00     2.3829065e-17
-20.0    3560.00     2.3978701e-17
-20.0    3570.00     2.4136442e-17
-20.0    3580.00     2.4302421e-17
-20.0    3590.00     2.4476767e-17
-20.0    3600.00     2.4659615e-17
-20.0    3610.00     2.4851086e-17
-20.0    3620.00     2.5051125e-17
-20.0    3630.00     2.5259491e-17
-20.0    3640.00     2.5475934e-17
-20.0    3650.00     2.5700206e-17
-20.0    3660.00     2.5932057e-17
-20.0    3670.00     2.6171237e-17
-20.0    3680.00     2.6417499e-17
-20.0    3690.00     2.6670592e-17
-20.0    3700.00     2.6930267e-17
-20.0    3710.00     2.7196276e-17
-20.0    3720.00     2.7468369e-17
-20.0    3730.00     2.7746296e-17
-20.0    3740.00     2.8029809e-17
-20.0    3750.00     2.8318659e-17
-20.0    3760.00     2.8612596e-17
-20.0    3770.00     2.8911371e-17
-20.0    3780.00     2.9214735e-17
-20.0    3790.00     2.9522439e-17
-20.0    3800.00     2.9834233e-17
-20.0    3810.00     3.0149869e-17
-20.0    3820.00     3.0469096e-17
-20.0    3830.00     3.0791668e-17
-20.0    3840.00     3.1117332e-17
-20.0    3850.00     3.1445841e-17
-20.0    3860.00     3.1776946e-17
-20.0    3870.00     3.2110397e-17
-20.0    3880.00     3.2445945e-17
-20.0    3890.00     3.2783341e-17
-20.0    3900.00     3.3122335e-17
-20.0    3910.00     3.3462679e-17
-20.0    3920.00     3.3804123e-17
-20.0    3930.00     3.4146419e-17
-20.0    3940.00     3.4489317e-17
-20.0    3950.00     3.4832567e-17
-20.0    3960.00     3.5175921e-17
-20.0    3970.00     3.5519129e-17
-20.0    3980.00     3.5861943e-17
-20.0    3990.00     3.6204111e-17
-20.0    4000.00     3.6545388e-17
-20.0    4010.00     3.6885521e-17
-20.0    4020.00     3.7224264e-17
-20.0    4030.00     3.7561366e-17
-20.0    4040.00     3.7896577e-17
-20.0    4050.00     3.8229650e-17
-20.0    4060.00     3.8560335e-17
-20.0    4070.00     3.8888381e-17
-20.0    4080.00     3.9213542e-17
-20.0    4090.00     3.9535566e-17
-20.0    4100.00     3.9854205e-17
-20.0    4110.00     4.0169211e-17
-20.0    4120.00     4.0480332e-17
-20.0    4130.00     4.0787322e-17
-20.0    4140.00     4.1089929e-17
-20.0    4150.00     4.1387907e-17
-20.0    4160.00     4.1681003e-17
-20.0    4170.00     4.1968969e-17
-20.0    4180.00     4.2251559e-17
-20.0    4190.00     4.2528520e-17
-20.0    4200.00     4.2799603e-17
-20.0    4210.00     4.3064561e-17
-20.0    4220.00     4.3323144e-17
-20.0    4230.00     4.3575103e-17
-20.0    4240.00     4.3820188e-17
-20.0    4250.00     4.4058149e-17
-20.0    4260.00     4.4288740e-17
-20.0    4270.00     4.4511708e-17
-20.0    4280.00     4.4726807e-17
-20.0    4290.00     4.4933786e-17
-20.0    4300.00     4.5132396e-17
-20.0    4310.00     4.5322389e-17
-20.0    4320.00     4.5503514e-17
-20.0    4330.00     4.5675523e-17
-20.0    4340.00     4.5838167e-17
-20.0    4350.00     4.5991196e-17
-20.0    4360.00     4.6134362e-17
-20.0    4370.00     4.6267414e-17
-20.0    4380.00     4.6390103e-17
-20.0    4390.00     4.6502182e-17
-20.0    4400.00     4.6603400e-17
-20.0    4410.00     4.6693508e-17
-20.0    4420.00     4.6772280e-17
-20.0    4430.00     4.6839726e-17
-20.0    4440.00     4.6896001e-17
-20.0    4450.00     4.6941262e-17
-20.0    4460.00     4.6975664e-17
-20.0    4470.00     4.6999365e-17
-20.0    4480.00     4.7012521e-17
-20.0    4490.00     4.7015289e-17
-20.0    4500.00     4.7007824e-17
-20.0    4510.00     4.6990284e-17
-20.0    4520.00     4.6962824e-17
-20.0    4530.00     4.6925602e-17
-20.0    4540.00     4.6878774e-17
-20.0    4550.00     4.6822496e-17
-20.0    4560.00     4.6756925e-17
-20.0    4570.00     4.6682218e-17
-20.0    4580.00     4.6598530e-17
-20.0    4590.00     4.6506019e-17
-20.0    4600.00     4.6404840e-17
-20.0    4610.00     4.6295151e-17
-20.0    4620.00     4.6177108e-17
-20.0    4630.00     4.6050867e-17
-20.0    4640.00     4.5916585e-17
-20.0    4650.00     4.5774418e-17
-20.0    4660.00     4.5624523e-17
-20.0    4670.00     4.5467057e-17
-20.0    4680.00     4.5302175e-17
-20.0    4690.00     4.5130035e-17
-20.0    4700.00     4.4950792e-17
-20.0    4710.00     4.4764604e-17
-20.0    4720.00     4.4571626e-17
-20.0    4730.00     4.4372016e-17
-20.0    4740.00     4.4165928e-17
-20.0    4750.00     4.3953523e-17
-20.0    4760.00     4.3734952e-17
-20.0    4770.00     4.3510376e-17
-20.0    4780.00     4.3279950e-17
-20.0    4790.00     4.3043830e-17
-20.0    4800.00     4.2802172e-17
-20.0    4810.00     4.2555133e-17
-20.0    4820.00     4.2302871e-17
-20.0    4830.00     4.2045540e-17
-20.0    4840.00     4.1783298e-17
-20.0    4850.00     4.1516302e-17
-20.0    4860.00     4.1244707e-17
-20.0    4870.00     4.0968671e-17
-20.0    4880.00     4.0688348e-17
-20.0    4890.00     4.0403898e-17
-20.0    4900.00     4.0115475e-17
-20.0    4910.00     3.9823236e-17
-20.0    4920.00     3.9527337e-17
-20.0    4930.00     3.9227936e-17
-20.0    4940.00     3.8925189e-17
-20.0    4950.00     3.8619251e-17
-20.0    4960.00     3.8310280e-17
-20.0    4970.00     3.7998433e-17
-20.0    4980.00     3.7683865e-17
-20.0    4990.00     3.7366733e-17
-20.0    5000.00     3.7047194e-17
-20.0    5010.00     3.6725403e-17
-20.0    5020.00     3.6401519e-17
-20.0    5030.00     3.6075697e-17
-20.0    5040.00     3.5748092e-17
-20.0    5050.00     3.5418863e-17
-20.0    5060.00     3.5088166e-17
-20.0    5070.00     3.4756157e-17
-20.0    5080.00     3.4422992e-17
-20.0    5090.00     3.4088828e-17
-20.0    5100.00     3.3753822e-17
-20.0    5110.00     3.3418130e-17
-20.0    5120.00     3.3081909e-17
-20.0    5130.00     3.2745313e-17
-20.0    5140.00     3.2408502e-17
-20.0    5150.00     3.2071631e-17
-20.0    5160.00     3.1734857e-17
-20.0    5170.00     3.1398336e-17
-20.0    5180.00     3.1062223e-17
-20.0    5190.00     3.0726677e-17
-20.0    5200.00     3.0391853e-17
-20.0    5210.00     3.0057909e-17
-20.0    5220.00     2.9725000e-17
-20.0    5230.00     2.9393282e-17
-20.0    5240.00     2.9062913e-17
-20.0    5250.00     2.8734050e-17
-20.0    5260.00     2.8406847e-17
-20.0    5270.00     2.8081463e-17
-20.0    5280.00     2.7758052e-17
-20.0    5290.00     2.7436774e-17
-20.0    5300.00     2.7117782e-17
-20.0    5310.00     2.6801234e-17
-20.0    5320.00     2.6487287e-17
-20.0    5330.00     2.6176095e-17
-20.0    5340.00     2.5867819e-17
-20.0    5350.00     2.5562612e-17
-20.0    5360.00     2.5260630e-17
-20.0    5370.00     2.4962032e-17
-20.0    5380.00     2.4666973e-17
-20.0    5390.00     2.4375610e-17
-20.0    5400.00     2.4088100e-17
-20.0    5410.00     2.3804598e-17
-20.0    5420.00     2.3525262e-17
-20.0    5430.00     2.3250247e-17
-20.0    5440.00     2.2979711e-17
-20.0    5450.00     2.2713809e-17
-20.0    5460.00     2.2452699e-17
-20.0    5470.00     2.2196537e-17
-20.0    5480.00     2.1945479e-17
-20.0    5490.00     2.1699681e-17
-20.0    5500.00     2.1459302e-17
-20.0    5510.00     2.1224496e-17
-20.0    5520.00     2.0995401e-17
-20.0    5530.00     2.0772015e-17
-20.0    5540.00     2.0554271e-17
-20.0    5550.00     2.0342097e-17
-20.0    5560.00     2.0135428e-17
-20.0    5570.00     1.9934194e-17
-20.0    5580.00     1.9738326e-17
-20.0    5590.00     1.9547756e-17
-20.0    5600.00     1.9362416e-17
-20.0    5610.00     1.9182237e-17
-20.0    5620.00     1.9007151e-17
-20.0    5630.00     1.8837089e-17
-20.0    5640.00     1.8671981e-17
-20.0    5650.00     1.8511762e-17
-20.0    5660.00     1.8356361e-17
-20.0    5670.00     1.8205710e-17
-20.0    5680.00     1.8059741e-17
-20.0    5690.00     1.7918385e-17
-20.0    5700.00     1.7781573e-17
-20.0    5710.00     1.7649237e-17
-20.0    5720.00     1.7521309e-17
-20.0    5730.00     1.7397720e-17
-20.0    5740.00     1.7278402e-17
-20.0    5750.00     1.7163285e-17
-20.0    5760.00     1.7052301e-17
-20.0    5770.00     1.6945384e-17
-20.0    5780.00     1.6842463e-17
-20.0    5790.00     1.6743470e-17
-20.0    5800.00     1.6648336e-17
-20.0    5810.00     1.6556993e-17
-20.0    5820.00     1.6469374e-17
-20.0    5830.00     1.6385408e-17
-20.0    5840.00     1.6305027e-17
-20.0    5850.00     1.6228163e-17
-20.0    5860.00     1.6154749e-17
-20.0    5870.00     1.6084714e-17
-20.0    5880.00     1.6017991e-17
-20.0    5890.00     1.5954511e-17
-20.0    5900.00     1.5894205e-17
-20.0    5910.00     1.5837005e-17
-20.0    5920.00     1.5782843e-17
-20.0    5930.00     1.5731650e-17
-20.0    5940.00     1.5683358e-17
-20.0    5950.00     1.5637898e-17
-20.0    5960.00     1.5595201e-17
-20.0    5970.00     1.5555199e-17
-20.0    5980.00     1.5517823e-17
-20.0    5990.00     1.5483006e-17
-20.0    6000.00     1.5450679e-17
-20.0    6010.00     1.5420772e-17
-20.0    6020.00     1.5393217e-17
-20.0    6030.00     1.5367947e-17
-20.0    6040.00     1.5344892e-17
-20.0    6050.00     1.5323985e-17
-20.0    6060.00     1.5305156e-17
-20.0    6070.00     1.5288337e-17
-20.0    6080.00     1.5273459e-17
-20.0    6090.00     1.5260454e-17
-20.0    6100.00     1.5249255e-17
-20.0    6110.00     1.5239790e-17
-20.0    6120.00     1.5231994e-17
-20.0    6130.00     1.5225797e-17
-20.0    6140.00     1.5221129e-17
-20.0    6150.00     1.5217924e-17
-20.0    6160.00     1.5216113e-17
-20.0    6170.00     1.5215627e-17
-20.0    6180.00     1.5216396e-17
-20.0    6190.00     1.5218354e-17
-20.0    6200.00     1.5221432e-17
-20.0    6210.00     1.5225561e-17
-20.0    6220.00     1.5230671e-17
-20.0    6230.00     1.5236696e-17
-20.0    6240.00     1.5243567e-17
-20.0    6250.00     1.5251215e-17
-20.0    6260.00     1.5259570e-17
-20.0    6270.00     1.5268567e-17
-20.0    6280.00     1.5278134e-17
-20.0    6290.00     1.5288204e-17
-20.0    6300.00     1.5298710e-17
-20.0    6310.00     1.5309580e-17
-20.0    6320.00     1.5320749e-17
-20.0    6330.00     1.5332146e-17
-20.0    6340.00     1.5343704e-17
-20.0    6350.00     1.5355354e-17
-20.0    6360.00     1.5367028e-17
-20.0    6370.00     1.5378656e-17
-20.0    6380.00     1.5390171e-17
-20.0    6390.00     1.5401504e-17
-20.0    6400.00     1.5412586e-17
-20.0    6410.00     1.5423349e-17
-20.0    6420.00     1.5433725e-17
-20.0    6430.00     1.5443644e-17
-20.0    6440.00     1.5453040e-17
-20.0    6450.00     1.5461841e-17
-20.0    6460.00     1.5469982e-17
-20.0    6470.00     1.5477392e-17
-20.0    6480.00     1.5484005e-17
-20.0    6490.00     1.5489750e-17
-20.0    6500.00     1.5494559e-17
-20.0    6510.00     1.5498365e-17
-20.0    6520.00     1.5501098e-17
-20.0    6530.00     1.5502690e-17
-20.0    6540.00     1.5503072e-17
-20.0    6550.00     1.5502176e-17
-20.0    6560.00     1.5499934e-17
-20.0    6570.00     1.5496276e-17
-20.0    6580.00     1.5491136e-17
-20.0    6590.00     1.5484443e-17
-20.0    6600.00     1.5476131e-17
-20.0    6610.00     1.5466178e-17
-20.0    6620.00     1.5454603e-17
-20.0    6630.00     1.5441422e-17
-20.0    6640.00     1.5426655e-17
-20.0    6650.00     1.5410322e-17
-20.0    6660.00     1.5392442e-17
-20.0    6670.00     1.5373034e-17
-20.0    6680.00     1.5352116e-17
-20.0    6690.00     1.5329708e-17
-20.0    6700.00     1.5305829e-17
-20.0    6710.00     1.5280499e-17
-20.0    6720.00     1.5253735e-17
-20.0    6730.00     1.5225558e-17
-20.0    6740.00     1.5195987e-17
-20.0    6750.00     1.5165040e-17
-20.0    6760.00     1.5132736e-17
-20.0    6770.00     1.5099095e-17
-20.0    6780.00     1.5064137e-17
-20.0    6790.00     1.5027878e-17
-20.0    6800.00     1.4990340e-17
-20.0    6810.00     1.4951540e-17
-20.0    6820.00     1.4911499e-17
-20.0    6830.00     1.4870235e-17
-20.0    6840.00     1.4827767e-17
-20.0    6850.00     1.4784116e-17
-20.0    6860.00     1.4739298e-17
-20.0    6870.00     1.4693334e-17
-20.0    6880.00     1.4646243e-17
-20.0    6890.00     1.4598043e-17
-20.0    6900.00     1.4548754e-17
-20.0    6910.00     1.4498396e-17
-20.0    6920.00     1.4446985e-17
-20.0    6930.00     1.4394544e-17
-20.0    6940.00     1.4341090e-17
-20.0    6950.00     1.4286642e-17
-20.0    6960.00     1.4231219e-17
-20.0    6970.00     1.4174841e-17
-20.0    6980.00     1.4117527e-17
-20.0    6990.00     1.4059296e-17
-20.0    7000.00     1.4000166e-17
-20.0    7010.00     1.3940156e-17
-20.0    7020.00     1.3879288e-17
-20.0    7030.00     1.3817577e-17
-20.0    7040.00     1.3755046e-17
-20.0    7050.00     1.3691712e-17
-20.0    7060.00     1.3627593e-17
-20.0    7070.00     1.3562711e-17
-20.0    7080.00     1.3497083e-17
-20.0    7090.00     1.3430728e-17
-20.0    7100.00     1.3363666e-17
-20.0    7110.00     1.3295916e-17
-20.0    7120.00     1.3227497e-17
-20.0    7130.00     1.3158429e-17
-20.0    7140.00     1.3088728e-17
-20.0    7150.00     1.3018417e-17
-20.0    7160.00     1.2947512e-17
-20.0    7170.00     1.2876034e-17
-20.0    7180.00     1.2804002e-17
-20.0    7190.00     1.2731433e-17
-20.0    7200.00     1.2658348e-17
-20.0    7210.00     1.2584767e-17
-20.0    7220.00     1.2510707e-17
-20.0    7230.00     1.2436188e-17
-20.0    7240.00     1.2361229e-17
-20.0    7250.00     1.2285850e-17
-20.0    7260.00     1.2210068e-17
-20.0    7270.00     1.2133903e-17
-20.0    7280.00     1.2057375e-17
-20.0    7290.00     1.1980503e-17
-20.0    7300.00     1.1903305e-17
-20.0    7310.00     1.1825801e-17
-20.0    7320.00     1.1748009e-17
-20.0    7330.00     1.1669949e-17
-20.0    7340.00     1.1591641e-17
-20.0    7350.00     1.1513102e-17
-20.0    7360.00     1.1434353e-17
-20.0    7370.00     1.1355412e-17
-20.0    7380.00     1.1276298e-17
-20.0    7390.00     1.1197030e-17
-20.0    7400.00     1.1117628e-17
-20.0    7410.00     1.1038110e-17
-20.0    7420.00     1.0958496e-17
-20.0    7430.00     1.0878805e-17
-20.0    7440.00     1.0799056e-17
-20.0    7450.00     1.0719268e-17
-20.0    7460.00     1.0639459e-17
-20.0    7470.00     1.0559651e-17
-20.0    7480.00     1.0479860e-17
-20.0    7490.00     1.0400106e-17
-20.0    7500.00     1.0320409e-17
-20.0    7510.00     1.0240788e-17
-20.0    7520.00     1.0161261e-17
-20.0    7530.00     1.0081847e-17
-20.0    7540.00     1.0002567e-17
-20.0    7550.00     9.9234385e-18
-20.0    7560.00     9.8444808e-18
-20.0    7570.00     9.7657133e-18
-20.0    7580.00     9.6871549e-18
-20.0    7590.00     9.6088248e-18
-20.0    7600.00     9.5307420e-18
-20.0    7610.00     9.4529257e-18
-20.0    7620.00     9.3753949e-18
-20.0    7630.00     9.2981686e-18
-20.0    7640.00     9.2212662e-18
-20.0    7650.00     9.1447065e-18
-20.0    7660.00     9.0685088e-18
-20.0    7670.00     8.9926919e-18
-20.0    7680.00     8.9172752e-18
-20.0    7690.00     8.8422776e-18
-20.0    7700.00     8.7677184e-18
-20.0    7710.00     8.6936165e-18
-20.0    7720.00     8.6199911e-18
-20.0    7730.00     8.5468611e-18
-20.0    7740.00     8.4742458e-18
-20.0    7750.00     8.4021643e-18
-20.0    7760.00     8.3306356e-18
-20.0    7770.00     8.2596788e-18
-20.0    7780.00     8.1893130e-18
-20.0    7790.00     8.1195572e-18
-20.0    7800.00     8.0504307e-18
-20.0    7810.00     7.9819525e-18
-20.0    7820.00     7.9141416e-18
-20.0    7830.00     7.8470172e-18
-20.0    7840.00     7.7805985e-18
-20.0    7850.00     7.7149042e-18
-20.0    7860.00     7.6499538e-18
-20.0    7870.00     7.5857662e-18
-20.0    7880.00     7.5223606e-18
-20.0    7890.00     7.4597559e-18
-20.0    7900.00     7.3979714e-18
-20.0    7910.00     7.3370261e-18
-20.0    7920.00     7.2769391e-18
-20.0    7930.00     7.2177294e-18
-20.0    7940.00     7.1594163e-18
-20.0    7950.00     7.1020187e-18
-20.0    7960.00     7.0455558e-18
-20.0    7970.00     6.9900467e-18
-20.0    7980.00     6.9355105e-18
-20.0    7990.00     6.8819661e-18
-20.0    8000.00     6.8294328e-18
-20.0    8010.00     6.7779297e-18
-20.0    8020.00     6.7274757e-18
-20.0    8030.00     6.6780901e-18
-20.0    8040.00     6.6297918e-18
-20.0    8050.00     6.5826001e-18
-20.0    8060.00     6.5365340e-18
-20.0    8070.00     6.4916076e-18
-20.0    8080.00     6.4478160e-18
-20.0    8090.00     6.4051495e-18
-20.0    8100.00     6.3635986e-18
-20.0    8110.00     6.3231536e-18
-20.0    8120.00     6.2838051e-18
-20.0    8130.00     6.2455434e-18
-20.0    8140.00     6.2083587e-18
-20.0    8150.00     6.1722418e-18
-20.0    8160.00     6.1371828e-18
-20.0    8170.00     6.1031723e-18
-20.0    8180.00     6.0702005e-18
-20.0    8190.00     6.0382581e-18
-20.0    8200.00     6.0073352e-18
-20.0    8210.00     5.9774224e-18
-20.0    8220.00     5.9485100e-18
-20.0    8230.00     5.9205885e-18
-20.0    8240.00     5.8936482e-18
-20.0    8250.00     5.8676796e-18
-20.0    8260.00     5.8426731e-18
-20.0    8270.00     5.8186191e-18
-20.0    8280.00     5.7955079e-18
-20.0    8290.00     5.7733300e-18
-20.0    8300.00     5.7520759e-18
-20.0    8310.00     5.7317358e-18
-20.0    8320.00     5.7123003e-18
-20.0    8330.00     5.6937597e-18
-20.0    8340.00     5.6761043e-18
-20.0    8350.00     5.6593248e-18
